,DATE,MONTH,YEAR,PRODUCT_ID,PRODUCT_NAME,CATEGORY,BUY_PRICE,SELL_PRICE,QUANTITY,SALES,PROFIT_PER_ITEM,PROFIT
5086,2022-04-14,4,2022,OFF-FA-10002683,"Stockwell Staples, Assorted Sizes",Fasteners,7.99,9.27,5,39.95,1.28,6.4
5087,2020-06-14,6,2020,OFF-FA-10002715,"Stockwell Clamps, 12 Pack",Fasteners,18.99,22.41,3,56.97,3.42,10.26
5088,2020-06-14,6,2020,FUR-CH-10003794,"SAFCO Bag Chairs, Set of Two",Chairs,20.99,24.56,3,62.97,3.57,10.71
5089,2020-03-22,3,2020,OFF-FA-10001097,"Accos Paper Clips, Assorted Sizes",Fasteners,13.99,17.91,1,13.99,3.92,3.92
5090,2020-03-22,3,2020,OFF-EN-10004604,"Ames Peel and Seal, Set of 50",Envelopes,8.99,10.79,5,44.95,1.8,9.0
5091,2020-03-22,3,2020,TEC-PH-10001470,"Cisco Office Telephone, with Caller ID",Phones,67.99,81.59,2,135.98,13.6,27.2
5092,2020-03-22,3,2020,TEC-PH-10000458,"Nokia Office Telephone, Full Size",Phones,32.99,38.27,5,164.95000000000002,5.28,26.4
5093,2019-04-11,4,2019,OFF-ST-10000922,"Eldon File Cart, Blue",Storage,113.99,135.65,2,227.98,21.66,43.32
5094,2020-09-24,9,2020,FUR-BO-10000170,"Safco Library with Doors, Mobile",Bookcases,352.99,437.71,5,1764.95,84.72,423.6
5095,2020-09-24,9,2020,OFF-AP-10002229,"KitchenAid Coffee Grinder, Red",Appliances,69.99,81.89,3,209.97,11.9,35.7
5096,2022-09-18,9,2022,OFF-AR-10003012,"Sanford Markers, Easy-Erase",Art,23.99,30.95,3,71.97,6.96,20.88
5097,2022-11-30,11,2022,OFF-SU-10003357,"Fiskars Shears, Steel",Supplies,46.99,52.16,7,328.93,5.17,36.19
5098,2020-10-26,10,2020,OFF-ST-10000300,"Eldon Folders, Wire Frame",Storage,15.99,20.15,3,47.97,4.16,12.48
5099,2021-06-19,6,2021,TEC-MA-10000473,"Konica Phone, Red",Machines,74.99,86.99,8,599.92,12.0,96.0
5100,2021-06-19,6,2021,OFF-AR-10003247,"Boston Highlighters, Water Color",Art,21.99,25.95,7,153.92999999999998,3.96,27.72
5101,2022-01-08,1,2022,OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",Binders,3.99,4.75,2,7.98,0.76,1.52
5102,2019-09-15,9,2019,OFF-AR-10002094,"Boston Pencil Sharpener, Water Color",Art,31.99,39.03,2,63.98,7.04,14.08
5103,2019-09-15,9,2019,OFF-ST-10002151,"Eldon Box, Blue",Storage,8.99,11.69,4,35.96,2.7,10.8
5104,2019-09-15,9,2019,OFF-AR-10004519,"Boston Canvas, Fluorescent",Art,54.99,64.34,4,219.96,9.35,37.4
5105,2020-03-21,3,2020,OFF-AR-10000444,"BIC Highlighters, Blue",Art,16.99,20.73,2,33.98,3.74,7.48
5106,2022-03-07,3,2022,OFF-EN-10003361,"GlobeWeis Manila Envelope, Security-Tint",Envelopes,29.99,35.09,7,209.93,5.1,35.7
5107,2022-03-07,3,2022,OFF-ST-10002263,"Rogers Trays, Wire Frame",Storage,29.99,36.59,3,89.97,6.6,19.8
5108,2020-08-07,8,2020,OFF-FA-10004709,"Stockwell Clamps, Assorted Sizes",Fasteners,16.99,22.09,2,33.98,5.1,10.2
5109,2020-08-07,8,2020,OFF-EN-10003271,"Ames Peel and Seal, Security-Tint",Envelopes,20.99,24.77,3,62.97,3.78,11.34
5110,2021-07-25,7,2021,OFF-ST-10004996,"Tenex Trays, Blue",Storage,32.99,39.92,3,98.97,6.93,20.79
5111,2020-05-19,5,2020,OFF-ST-10001091,"Smead Box, Industrial",Storage,5.99,7.25,3,17.97,1.26,3.78
5112,2021-11-08,11,2021,OFF-BI-10000538,"Acco Binding Machine, Clear",Binders,50.99,59.66,4,203.96,8.67,34.68
5113,2019-06-22,6,2019,FUR-FU-10002017,"Rubbermaid Door Stop, Duo Pack",Furnishings,43.99,52.35,3,131.97,8.36,25.08
5114,2019-06-22,6,2019,OFF-ST-10001142,"Smead Folders, Wire Frame",Storage,14.99,19.04,3,44.97,4.05,12.15
5115,2022-11-13,11,2022,OFF-AR-10001228,"Stanley Markers, Water Color",Art,24.99,32.49,5,124.95,7.5,37.5
5116,2023-02-28,2,2023,OFF-ST-10004702,"Eldon Box, Single Width",Storage,8.99,10.16,4,35.96,1.17,4.68
5117,2023-02-25,2,2023,TEC-PH-10004810,"Samsung Speaker Phone, Full Size",Phones,124.99,159.99,2,249.98,35.0,70.0
5118,2023-02-25,2,2023,TEC-AC-10000863,"Enermax Numeric Keypad, Erganomic",Accessories,58.99,66.07,4,235.96,7.08,28.32
5119,2021-10-02,10,2021,TEC-MA-10000875,"Okidata Inkjet, Wireless",Machines,266.99,299.03,8,2135.92,32.04,256.32
5120,2019-08-19,8,2019,OFF-ST-10002905,"Rogers Box, Single Width",Storage,13.99,17.77,3,41.97,3.78,11.34
5121,2023-01-11,1,2023,OFF-PA-10000876,"Eaton Computer Printout Paper, Multicolor",Paper,27.99,36.11,1,27.99,8.12,8.12
5122,2023-01-11,1,2023,FUR-FU-10000972,"Rubbermaid Clock, Erganomic",Furnishings,48.99,58.3,5,244.95,9.31,46.55
5123,2020-03-13,3,2020,OFF-AR-10003005,"Boston Markers, Fluorescent",Art,27.99,33.87,1,27.99,5.88,5.88
5124,2023-03-25,3,2023,TEC-MA-10004609,"Okidata Inkjet, White",Machines,264.99,294.14,1,264.99,29.15,29.15
5125,2022-01-10,1,2022,FUR-BO-10003904,"Ikea Corner Shelving, Traditional",Bookcases,48.99,58.79,3,146.97,9.8,29.4
5126,2020-01-08,1,2020,FUR-FU-10004604,"Deflect-O Clock, Erganomic",Furnishings,48.99,63.69,1,48.99,14.7,14.7
5127,2021-01-01,1,2021,TEC-CO-10000500,"Canon Fax and Copier, High-Speed",Copiers,160.99,177.09,2,321.98,16.1,32.2
5128,2021-06-10,6,2021,OFF-FA-10002619,"Stockwell Rubber Bands, Metal",Fasteners,15.99,18.55,3,47.97,2.56,7.68
5129,2022-04-28,4,2022,FUR-BO-10004053,"Dania Library with Doors, Metal",Bookcases,361.99,438.01,3,1085.97,76.02,228.06
5130,2022-04-28,4,2022,OFF-EN-10000353,"Jiffy Mailers, with clear poly window",Envelopes,40.99,51.65,3,122.97,10.66,31.98
5131,2021-03-15,3,2021,OFF-EN-10000556,"Kraft Interoffice Envelope, Security-Tint",Envelopes,48.99,62.22,2,97.98,13.23,26.46
5132,2021-03-15,3,2021,TEC-CO-10000775,"Sharp Fax and Copier, Laser",Copiers,168.99,207.86,7,1182.93,38.87,272.09
5133,2022-05-07,5,2022,OFF-PA-10002652,"Eaton Note Cards, Premium",Paper,26.99,29.69,3,80.97,2.7,8.1
5134,2020-02-23,2,2020,OFF-SU-10003160,"Acme Ruler, High Speed",Supplies,16.99,18.69,3,50.97,1.7,5.1
5135,2020-02-23,2,2020,OFF-ST-10001818,"Smead Trays, Blue",Storage,43.99,50.15,3,131.97,6.16,18.48
5136,2022-02-21,2,2022,TEC-PH-10004505,"Nokia Smart Phone, Full Size",Phones,541.99,699.17,2,1083.98,157.18,314.36
5137,2020-05-08,5,2020,OFF-ST-10000580,"Fellowes Trays, Industrial",Storage,28.99,33.34,4,115.96,4.35,17.4
5138,2020-05-08,5,2020,OFF-ST-10000988,"Fellowes Folders, Blue",Storage,25.99,31.97,2,51.98,5.98,11.96
5139,2020-09-27,9,2020,FUR-TA-10001744,"Lesro Coffee Table, Adjustable Height",Tables,253.99,292.09,2,507.98,38.1,76.2
5140,2020-09-27,9,2020,TEC-CO-10003800,"Hewlett Wireless Fax, Color",Copiers,323.99,392.03,2,647.98,68.04,136.08
5141,2020-10-09,10,2020,TEC-AC-10004704,"Logitech Numeric Keypad, Bluetooth",Accessories,45.99,57.03,5,229.95,11.04,55.2
5142,2020-10-09,10,2020,OFF-ST-10000648,"Eldon File Cart, Industrial",Storage,114.99,129.94,1,114.99,14.95,14.95
5143,2022-02-13,2,2022,OFF-ST-10002622,"Smead File Cart, Single Width",Storage,115.99,131.07,4,463.96,15.08,60.32
5144,2022-02-13,2,2022,OFF-SU-10003115,"Acme Scissors, Serrated",Supplies,21.99,25.95,3,65.97,3.96,11.88
5145,2022-02-13,2,2022,FUR-CH-10002203,"SAFCO Executive Leather Armchair, Black",Chairs,412.99,503.85,7,2890.9300000000003,90.86,636.02
5146,2022-02-13,2,2022,TEC-CO-10002550,"Sharp Ink, Digital",Copiers,123.99,156.23,3,371.97,32.24,96.72
5147,2020-09-01,9,2020,TEC-CO-10001596,"Brother Wireless Fax, Color",Copiers,379.99,455.99,2,759.98,76.0,152.0
5148,2021-06-13,6,2021,OFF-BI-10000323,"Wilson Jones 3-Hole Punch, Clear",Binders,26.99,35.09,2,53.98,8.1,16.2
5149,2022-03-09,3,2022,FUR-FU-10000913,"Rubbermaid Door Stop, Durable",Furnishings,19.99,22.39,3,59.97,2.4,7.2
5150,2022-06-09,6,2022,OFF-EN-10004667,"Kraft Interoffice Envelope, Set of 50",Envelopes,46.99,61.09,2,93.98,14.1,28.2
5151,2022-06-09,6,2022,OFF-AR-10002681,"Stanley Canvas, Fluorescent",Art,45.99,55.65,5,229.95,9.66,48.3
5152,2022-06-09,6,2022,TEC-PH-10002312,"Samsung Audio Dock, with Caller ID",Phones,149.99,194.99,1,149.99,45.0,45.0
5153,2021-12-20,12,2021,FUR-CH-10004194,"Novimex Bag Chairs, Red",Chairs,40.99,47.96,3,122.97,6.97,20.91
5154,2021-12-20,12,2021,OFF-LA-10003511,"Avery Round Labels, Adjustable",Labels,4.99,5.84,7,34.93,0.85,5.95
5155,2021-12-20,12,2021,OFF-AR-10001777,"Binney & Smith Sketch Pad, Water Color",Art,49.99,60.49,3,149.97,10.5,31.5
5156,2020-12-28,12,2020,OFF-SU-10004087,"Elite Scissors, Steel",Supplies,21.99,26.83,9,197.91,4.84,43.56
5157,2019-06-24,6,2019,OFF-PA-10003868,"SanDisk Cards & Envelopes, Recycled",Paper,47.99,56.15,4,191.96,8.16,32.64
5158,2019-06-24,6,2019,FUR-FU-10001438,"Rubbermaid Frame, Duo Pack",Furnishings,109.99,122.09,7,769.93,12.1,84.7
5159,2021-09-15,9,2021,OFF-BI-10000482,"Acco 3-Hole Punch, Recycled",Binders,29.99,35.09,7,209.93,5.1,35.7
5160,2021-09-15,9,2021,OFF-EN-10003431,"Cameo Interoffice Envelope, Security-Tint",Envelopes,49.99,58.99,2,99.98,9.0,18.0
5161,2021-09-15,9,2021,FUR-BO-10004547,"Bush Stackable Bookrack, Traditional",Bookcases,122.99,152.51,3,368.97,29.52,88.56
5162,2022-04-09,4,2022,TEC-PH-10002456,"Cisco Speaker Phone, Cordless",Phones,119.99,152.39,4,479.96,32.4,129.6
5163,2022-04-09,4,2022,OFF-PA-10000876,"Eaton Computer Printout Paper, Multicolor",Paper,27.99,36.11,2,55.98,8.12,16.24
5164,2021-01-11,1,2021,OFF-AR-10004986,"Boston Pens, Easy-Erase",Art,13.99,16.37,6,83.94,2.38,14.28
5165,2021-01-11,1,2021,OFF-FA-10003139,"Advantus Push Pins, Assorted Sizes",Fasteners,11.99,15.11,2,23.98,3.12,6.24
5166,2021-01-11,1,2021,OFF-BI-10001717,"Avery Hole Reinforcements, Durable",Binders,5.99,7.01,2,11.98,1.02,2.04
5167,2021-03-10,3,2021,OFF-AR-10002640,"Boston Pens, Blue",Art,13.99,15.39,5,69.95,1.4,7.0
5168,2021-09-09,9,2021,TEC-AC-10004997,"Belkin Memory Card, Bluetooth",Accessories,102.99,118.44,4,411.96,15.45,61.8
5169,2021-09-09,9,2021,TEC-CO-10003406,"HP Fax and Copier, Laser",Copiers,172.99,200.67,4,691.96,27.68,110.72
5170,2022-11-13,11,2022,TEC-AC-10003265,"Belkin Router, Bluetooth",Accessories,258.99,292.66,2,517.98,33.67,67.34
5171,2019-11-30,11,2019,TEC-CO-10003965,"Brother Ink, Laser",Copiers,146.99,188.15,3,440.97,41.16,123.48
5172,2019-11-30,11,2019,OFF-SU-10002710,"Fiskars Trimmer, High Speed",Supplies,41.99,48.29,4,167.96,6.3,25.2
5173,2020-08-14,8,2020,OFF-EN-10004051,"Ames Manila Envelope, Set of 50",Envelopes,24.99,31.74,3,74.97,6.75,20.25
5174,2021-11-20,11,2021,OFF-ST-10001547,"Rogers Lockers, Industrial",Storage,190.99,210.09,5,954.95,19.1,95.5
5175,2021-11-20,11,2021,OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",Binders,13.99,17.21,2,27.98,3.22,6.44
5176,2021-11-20,11,2021,OFF-EN-10002313,"GlobeWeis Mailers, Recycled",Envelopes,36.99,45.5,2,73.98,8.51,17.02
5177,2021-11-20,11,2021,OFF-ST-10001646,"Fellowes Box, Wire Frame",Storage,10.99,14.29,9,98.91,3.3,29.7
5178,2021-11-20,11,2021,FUR-CH-10000727,"Office Star Chairmat, Set of Two",Chairs,60.99,75.63,4,243.96,14.64,58.56
5179,2021-11-20,11,2021,OFF-AR-10000266,"BIC Markers, Fluorescent",Art,27.99,33.31,3,83.97,5.32,15.96
5180,2021-11-20,11,2021,FUR-BO-10000786,"Sauder Stackable Bookrack, Pine",Bookcases,147.99,179.07,7,1035.93,31.08,217.56
5181,2021-11-20,11,2021,OFF-BI-10001900,"Wilson Jones Binder Covers, Clear",Binders,10.99,14.29,1,10.99,3.3,3.3
5182,2021-02-28,2,2021,OFF-ST-10003455,"Fellowes Lockers, Blue",Storage,186.99,209.43,2,373.98,22.44,44.88
5183,2022-12-12,12,2022,OFF-BI-10004220,"Cardinal 3-Hole Punch, Recycled",Binders,28.99,36.24,6,173.94,7.25,43.5
5184,2021-04-15,4,2021,OFF-FA-10002393,"Accos Push Pins, Bulk Pack",Fasteners,14.99,17.39,2,29.98,2.4,4.8
5185,2021-04-15,4,2021,OFF-AR-10000799,"Sanford Highlighters, Easy-Erase",Art,13.99,17.35,2,27.98,3.36,6.72
5186,2021-06-06,6,2021,OFF-EN-10002008,"Cameo Mailers, Recycled",Envelopes,36.99,41.43,7,258.93,4.44,31.08
5187,2022-07-12,7,2022,OFF-BI-10002040,"Ibico 3-Hole Punch, Recycled",Binders,30.99,40.29,3,92.97,9.3,27.9
5188,2022-07-12,7,2022,OFF-AR-10004492,"BIC Canvas, Blue",Art,53.99,66.41,1,53.99,12.42,12.42
5189,2022-09-30,9,2022,FUR-CH-10002782,"Office Star Executive Leather Armchair, Adjustable",Chairs,422.99,532.97,1,422.99,109.98,109.98
5190,2022-09-30,9,2022,OFF-AR-10000751,"Boston Highlighters, Fluorescent",Art,19.99,23.19,2,39.98,3.2,6.4
5191,2020-12-09,12,2020,OFF-ST-10004482,"Rogers Shelving, Industrial",Storage,62.99,78.11,2,125.98,15.12,30.24
5192,2020-12-09,12,2020,OFF-ST-10001648,"Tenex Shelving, Blue",Storage,32.99,41.24,2,65.98,8.25,16.5
5193,2021-03-09,3,2021,OFF-ST-10002354,"Eldon Lockers, Wire Frame",Storage,196.99,250.18,1,196.99,53.19,53.19
5194,2021-03-09,3,2021,FUR-FU-10002017,"Rubbermaid Door Stop, Duo Pack",Furnishings,43.99,52.35,1,43.99,8.36,8.36
5195,2021-03-09,3,2021,OFF-BI-10003320,"Cardinal Hole Reinforcements, Recycled",Binders,5.99,7.61,6,35.94,1.62,9.72
5196,2021-03-09,3,2021,OFF-AR-10002382,"Binney & Smith Pencil Sharpener, Water Color",Art,26.99,33.47,6,161.94,6.48,38.88
5197,2020-02-11,2,2020,OFF-ST-10001478,"Tenex File Cart, Single Width",Storage,133.99,148.73,5,669.95,14.74,73.7
5198,2020-02-11,2,2020,OFF-BI-10000329,"Acco Binder, Durable",Binders,16.99,20.9,3,50.97,3.91,11.73
5199,2020-02-11,2,2020,TEC-MA-10000003,"Konica Phone, Durable",Machines,85.99,104.91,5,429.95,18.92,94.6
5200,2019-10-28,10,2019,TEC-PH-10002564,"Motorola Signal Booster, Full Size",Phones,122.99,148.82,2,245.98,25.83,51.66
5201,2022-12-25,12,2022,OFF-AR-10000715,"Boston Markers, Blue",Art,25.99,32.23,7,181.93,6.24,43.68
5202,2022-01-06,1,2022,OFF-AR-10001546,"Binney & Smith Sketch Pad, Easy-Erase",Art,46.99,52.16,4,187.96,5.17,20.68
5203,2020-09-21,9,2020,OFF-LA-10000404,"Smead Shipping Labels, Laser Printer Compatible",Labels,11.99,13.31,2,23.98,1.32,2.64
5204,2020-09-21,9,2020,FUR-FU-10001438,"Rubbermaid Frame, Duo Pack",Furnishings,109.99,122.09,4,439.96,12.1,48.4
5205,2019-12-13,12,2019,TEC-AC-10000929,"Belkin Mouse, Bluetooth",Accessories,40.99,51.24,2,81.98,10.25,20.5
5206,2019-12-13,12,2019,OFF-SU-10000906,"Fiskars Shears, High Speed",Supplies,47.99,59.99,14,671.86,12.0,168.0
5207,2019-12-13,12,2019,OFF-ST-10000952,"Smead File Cart, Blue",Storage,126.99,144.77,2,253.98,17.78,35.56
5208,2019-12-13,12,2019,OFF-FA-10000411,"Accos Clamps, Assorted Sizes",Fasteners,7.99,10.23,2,15.98,2.24,4.48
5209,2022-05-15,5,2022,FUR-CH-10000333,"SAFCO Swivel Stool, Black",Chairs,148.99,183.26,3,446.97,34.27,102.81
5210,2022-09-08,9,2022,OFF-AR-10000409,"Sanford Canvas, Easy-Erase",Art,50.99,65.78,2,101.98,14.79,29.58
5211,2022-05-20,5,2022,FUR-FU-10004608,"Advantus Door Stop, Erganomic",Furnishings,43.99,49.27,3,131.97,5.28,15.84
5212,2022-09-16,9,2022,OFF-AR-10001462,"Stanley Highlighters, Fluorescent",Art,15.99,18.71,7,111.93,2.72,19.04
5213,2020-09-09,9,2020,OFF-ST-10002759,"Eldon Shelving, Industrial",Storage,43.99,53.67,3,131.97,9.68,29.04
5214,2021-08-24,8,2021,OFF-AR-10001002,"BIC Sketch Pad, Fluorescent",Art,24.99,31.74,7,174.92999999999998,6.75,47.25
5215,2021-08-24,8,2021,OFF-AR-10003457,"Sanford Sketch Pad, Water Color",Art,23.99,27.83,2,47.98,3.84,7.68
5216,2021-08-24,8,2021,OFF-AR-10001529,"Binney & Smith Pencil Sharpener, Easy-Erase",Art,27.99,36.11,6,167.94,8.12,48.72
5217,2020-04-17,4,2020,OFF-AR-10002902,"Sanford Canvas, Water Color",Art,53.99,66.95,2,107.98,12.96,25.92
5218,2022-05-14,5,2022,OFF-SU-10002451,"Elite Letter Opener, High Speed",Supplies,23.99,29.03,4,95.96,5.04,20.16
5219,2022-05-14,5,2022,OFF-LA-10002964,"Harbour Creations Shipping Labels, 5000 Label Set",Labels,11.99,14.51,3,35.97,2.52,7.56
5220,2022-05-14,5,2022,OFF-LA-10000709,"Avery Color Coded Labels, Alphabetical",Labels,12.99,16.11,3,38.97,3.12,9.36
5221,2022-05-14,5,2022,FUR-FU-10002521,"Tenex Stacking Tray, Black",Furnishings,9.99,12.19,5,49.95,2.2,11.0
5222,2022-02-13,2,2022,OFF-SU-10001351,"Stiletto Letter Opener, Steel",Supplies,24.99,27.99,3,74.97,3.0,9.0
5223,2019-06-30,6,2019,TEC-PH-10004105,"Motorola Speaker Phone, VoIP",Phones,129.99,162.49,3,389.97,32.5,97.5
5224,2019-06-30,6,2019,TEC-CO-10001145,"Canon Personal Copier, Digital",Copiers,141.99,157.61,2,283.98,15.62,31.24
5225,2019-06-30,6,2019,OFF-ST-10001091,"Smead Box, Industrial",Storage,5.99,7.25,5,29.950000000000003,1.26,6.3
5226,2019-06-30,6,2019,FUR-CH-10002610,"Novimex Swivel Stool, Black",Chairs,145.99,179.57,5,729.95,33.58,167.9
5227,2020-08-15,8,2020,OFF-ST-10002506,"Smead Lockers, Blue",Storage,98.99,123.74,4,395.96,24.75,99.0
5228,2020-08-15,8,2020,OFF-ST-10004317,"Smead Folders, Blue",Storage,15.99,20.47,3,47.97,4.48,13.44
5229,2020-08-15,8,2020,TEC-CO-10002174,"HP Copy Machine, Laser",Copiers,242.99,281.87,2,485.98,38.88,77.76
5230,2021-08-13,8,2021,OFF-FA-10003744,"Stockwell Thumb Tacks, Assorted Sizes",Fasteners,10.99,12.2,4,43.96,1.21,4.84
5231,2021-08-13,8,2021,OFF-AR-10001607,"Stanley Pencil Sharpener, Water Color",Art,24.99,31.74,5,124.95,6.75,33.75
5232,2021-08-13,8,2021,OFF-AP-10001623,"Hoover Stove, White",Appliances,282.99,311.29,1,282.99,28.3,28.3
5233,2022-02-28,2,2022,FUR-FU-10000444,"Advantus Stacking Tray, Erganomic",Furnishings,22.99,27.36,2,45.98,4.37,8.74
5234,2022-02-28,2,2022,OFF-ST-10002399,"Tenex Folders, Single Width",Storage,20.99,25.19,7,146.92999999999998,4.2,29.4
5235,2021-02-14,2,2021,FUR-CH-10004676,"Office Star Rocking Chair, Black",Chairs,124.99,147.49,3,374.97,22.5,67.5
5236,2019-12-09,12,2019,OFF-AP-10002361,"Hoover Microwave, Red",Appliances,277.99,339.15,6,1667.94,61.16,366.96
5237,2019-12-09,12,2019,OFF-BI-10004227,"Avery Binding Machine, Economy",Binders,48.99,59.77,2,97.98,10.78,21.56
5238,2022-10-24,10,2022,OFF-ST-10001562,"Fellowes Box, Industrial",Storage,17.99,20.51,6,107.94,2.52,15.12
5239,2022-10-24,10,2022,OFF-ST-10003455,"Fellowes Lockers, Blue",Storage,186.99,209.43,5,934.95,22.44,112.2
5240,2020-07-21,7,2020,TEC-CO-10001425,"HP Personal Copier, Color",Copiers,106.99,129.46,3,320.97,22.47,67.41
5241,2023-02-21,2,2023,OFF-AR-10000785,"BIC Sketch Pad, Water Color",Art,51.99,57.19,8,415.92,5.2,41.6
5242,2021-03-18,3,2021,OFF-ST-10000130,"Eldon Trays, Wire Frame",Storage,27.99,33.87,2,55.98,5.88,11.76
5243,2022-09-13,9,2022,OFF-LA-10001549,"Harbour Creations Removable Labels, Adjustable",Labels,7.99,10.15,4,31.96,2.16,8.64
5244,2022-11-20,11,2022,OFF-BI-10001119,"Wilson Jones Index Tab, Clear",Binders,5.99,7.43,3,17.97,1.44,4.32
5245,2022-11-20,11,2022,TEC-PH-10002296,"Nokia Headset, Full Size",Phones,73.99,89.53,3,221.97,15.54,46.62
5246,2022-06-18,6,2022,OFF-ST-10004409,"Rogers Box, Industrial",Storage,21.99,26.39,1,21.99,4.4,4.4
5247,2022-06-18,6,2022,OFF-BI-10001568,"Ibico Binder Covers, Economy",Binders,13.99,16.79,4,55.96,2.8,11.2
5248,2023-02-17,2,2023,OFF-ST-10000872,"Fellowes File Cart, Single Width",Storage,81.99,98.39,4,327.96,16.4,65.6
5249,2019-11-04,11,2019,OFF-AP-10000415,"KitchenAid Toaster, Red",Appliances,84.99,107.09,7,594.93,22.1,154.7
5250,2019-11-04,11,2019,OFF-AR-10000823,"Stanley Pens, Water Color",Art,6.99,8.11,9,62.91,1.12,10.08
5251,2019-11-04,11,2019,OFF-EN-10004970,"GlobeWeis Peel and Seal, Security-Tint",Envelopes,23.99,26.63,2,47.98,2.64,5.28
5252,2019-11-04,11,2019,OFF-ST-10001358,"Rogers Folders, Wire Frame",Storage,26.99,31.85,3,80.97,4.86,14.58
5253,2019-11-04,11,2019,OFF-ST-10001255,"Fellowes Trays, Single Width",Storage,33.99,37.73,8,271.92,3.74,29.92
5254,2020-05-11,5,2020,OFF-AR-10002454,"Binney & Smith Canvas, Water Color",Art,54.99,70.39,3,164.97,15.4,46.2
5255,2020-05-11,5,2020,OFF-AR-10002991,"Binney & Smith Markers, Blue",Art,23.99,27.83,3,71.97,3.84,11.52
5256,2020-05-11,5,2020,OFF-EN-10004120,"Jiffy Peel and Seal, Set of 50",Envelopes,19.99,22.59,6,119.94,2.6,15.6
5257,2022-10-31,10,2022,OFF-AR-10000594,"Binney & Smith Highlighters, Water Color",Art,19.99,22.39,3,59.97,2.4,7.2
5258,2022-10-31,10,2022,TEC-MA-10004452,"Epson Receipt Printer, Durable",Machines,58.99,76.69,4,235.96,17.7,70.8
5259,2022-10-31,10,2022,TEC-AC-10004709,"Logitech Flash Drive, USB",Accessories,30.99,35.64,2,61.98,4.65,9.3
5260,2022-10-31,10,2022,FUR-FU-10003986,"Rubbermaid Door Stop, Black",Furnishings,43.99,55.87,2,87.98,11.88,23.76
5261,2022-10-31,10,2022,TEC-AC-10003172,"Memorex Numeric Keypad, Bluetooth",Accessories,44.99,55.79,3,134.97,10.8,32.4
5262,2020-04-12,4,2020,OFF-ST-10004409,"Rogers Box, Industrial",Storage,21.99,26.39,2,43.98,4.4,8.8
5263,2021-09-13,9,2021,OFF-PA-10004694,"Green Bar Cards & Envelopes, 8.5 x 11",Paper,52.99,68.36,2,105.98,15.37,30.74
5264,2022-09-23,9,2022,FUR-BO-10003697,"Safco Floating Shelf Set, Mobile",Bookcases,198.99,224.86,4,795.96,25.87,103.48
5265,2023-01-20,1,2023,OFF-LA-10000519,"Novimex File Folder Labels, Laser Printer Compatible",Labels,7.99,9.43,1,7.99,1.44,1.44
5266,2022-09-29,9,2022,TEC-PH-10004992,"Apple Office Telephone, Full Size",Phones,56.99,72.95,1,56.99,15.96,15.96
5267,2022-09-29,9,2022,TEC-PH-10003927,"Cisco Signal Booster, Full Size",Phones,152.99,180.53,4,611.96,27.54,110.16
5268,2022-09-29,9,2022,FUR-CH-10001429,"SAFCO Executive Leather Armchair, Adjustable",Chairs,417.99,518.31,3,1253.97,100.32,300.96
5269,2022-09-29,9,2022,OFF-EN-10002873,"Ames Interoffice Envelope, Recycled",Envelopes,43.99,54.11,2,87.98,10.12,20.24
5270,2023-02-19,2,2023,OFF-AR-10001898,"Binney & Smith Pencil Sharpener, Fluorescent",Art,26.99,34.01,2,53.98,7.02,14.04
5271,2023-02-19,2,2023,TEC-CO-10004563,"HP Copy Machine, Color",Copiers,205.99,226.59,2,411.98,20.6,41.2
5272,2021-10-02,10,2021,OFF-EN-10001997,"GlobeWeis Business Envelopes, with clear poly window",Envelopes,18.99,22.79,3,56.97,3.8,11.4
5273,2021-10-02,10,2021,TEC-CO-10000620,"Brother Wireless Fax, Digital",Copiers,377.99,446.03,3,1133.97,68.04,204.12
5274,2020-10-04,10,2020,OFF-FA-10001724,"Advantus Paper Clips, Assorted Sizes",Fasteners,13.99,16.51,1,13.99,2.52,2.52
5275,2020-10-08,10,2020,TEC-PH-10002597,"Apple Signal Booster, with Caller ID",Phones,136.99,152.06,8,1095.92,15.07,120.56
5276,2020-10-08,10,2020,OFF-LA-10002752,"Smead Legal Exhibit Labels, 5000 Label Set",Labels,10.99,12.53,1,10.99,1.54,1.54
5277,2021-11-19,11,2021,OFF-BI-10001621,"Cardinal Binding Machine, Economy",Binders,49.99,56.49,5,249.95,6.5,32.5
5278,2021-11-19,11,2021,OFF-AR-10000176,"Sanford Highlighters, Water Color",Art,18.99,24.5,2,37.98,5.51,11.02
5279,2021-06-05,6,2021,OFF-PA-10002369,"Eaton Parchment Paper, Multicolor",Paper,14.99,17.39,6,89.94,2.4,14.4
5280,2021-06-05,6,2021,OFF-PA-10004034,"Green Bar Parchment Paper, 8.5 x 11",Paper,20.99,26.45,4,83.96,5.46,21.84
5281,2019-09-12,9,2019,OFF-SU-10002379,"Fiskars Letter Opener, High Speed",Supplies,26.99,33.47,3,80.97,6.48,19.44
5282,2019-09-12,9,2019,TEC-MA-10003743,"StarTech Printer, Durable",Machines,230.99,286.43,5,1154.95,55.44,277.2
5283,2022-07-06,7,2022,TEC-PH-10004910,"Samsung Signal Booster, Full Size",Phones,123.99,138.87,3,371.97,14.88,44.64
5284,2022-07-06,7,2022,FUR-TA-10001664,"Chromcraft Conference Table, with Bottom Storage",Tables,872.99,1012.67,5,4364.95,139.68,698.4
